CI Identifier	Growth-rate	Radius	Appearance_time	Growth-delay	Imaging_method	Category	DAP	GEN	RIF	Other_ABX
CI1379	63.90890552	1015.68281	9.755599042	-0.276183412	TL	Prothesis	D-	G-	R-	ABX-
CI1379	64.04087758	1015.68281	10.06743979	0.035657333	TL	Prothesis	D-	G-	R-	ABX-
CI1379	60.89076184	955.9367624	10.19804895	0.166266496	TL	Prothesis	D-	G-	R-	ABX-
CI1379	65.46388069	1075.428858	9.681394408	-0.350388046	TL	Prothesis	D-	G-	R-	ABX-
CI1379	62.80148778	1015.68281	9.882704017	-0.149078437	TL	Prothesis	D-	G-	R-	ABX-
CI1379	61.84899377	995.7674608	10.05682612	0.02504367	TL	Prothesis	D-	G-	R-	ABX-
CI1379	64.6318829	1055.513508	9.801301681	-0.230480774	TL	Prothesis	D-	G-	R-	ABX-
CI1379	66.55408468	1055.513508	9.875020444	-0.15676201	TL	Prothesis	D-	G-	R-	ABX-
CI1379	65.13108157	975.8521116	10.84917882	0.817396367	TL	Prothesis	D-	G-	R-	ABX-
CI1379	61.49324299	995.7674608	9.838063712	-0.193718743	TL	Prothesis	D-	G-	R-	ABX-
CI1379	64.74664122	1055.513508	9.988156871	-0.043625583	TL	Prothesis	D-	G-	R-	ABX-
CI1379	63.82283678	1055.513508	9.880370596	-0.151411859	TL	Prothesis	D-	G-	R-	ABX-
CI1379	66.02045851	1055.513508	10.35641075	0.324628299	TL	Prothesis	D-	G-	R-	ABX-
CI1379	62.50885408	1055.513508	9.571754679	-0.460027776	TL	Prothesis	D-	G-	R-	ABX-
CI1379	65.3950257	1015.68281	10.73361664	0.701834182	TL	Prothesis	D-	G-	R-	ABX-
CI1379	66.4909676	1075.428858	9.54336631	-0.488416144	TL	Prothesis	D-	G-	R-	ABX-
CI1379	65.67618357	1095.344207	9.605192102	-0.426590352	TL	Prothesis	D-	G-	R-	ABX-
CI1379	63.21461772	995.7674608	10.80867709	0.776894633	TL	Prothesis	D-	G-	R-	ABX-
CI1379	62.31950286	856.3600163	13.20653673	3.174754279	TL	Prothesis	D-	G-	R-	ABX-
CI1379	66.02619643	1115.259556	9.338709377	-0.693073077	TL	Prothesis	D-	G-	R-	ABX-
CI1379	64.78106871	1055.513508	10.26916405	0.237381596	TL	Prothesis	D-	G-	R-	ABX-
CI1379	67.83363989	1115.259556	9.931331033	-0.100451422	TL	Prothesis	D-	G-	R-	ABX-
CI1379	63.10559732	1055.513508	9.930990071	-0.100792383	TL	Prothesis	D-	G-	R-	ABX-
CI1379	66.55408468	1155.090255	8.875020444	-1.15676201	TL	Prothesis	D-	G-	R-	ABX-
CI1379	67.24837248	1075.428858	10.32121975	0.289437295	TL	Prothesis	D-	G-	R-	ABX-
CI1379	67.66150242	1075.428858	10.3592149	0.327432448	TL	Prothesis	D-	G-	R-	ABX-
CI1379	68.08037026	1115.259556	9.561598157	-0.470184297	TL	Prothesis	D-	G-	R-	ABX-
CI1379	65.98603102	975.8521116	11.6632199	1.631437441	TL	Prothesis	D-	G-	R-	ABX-
CI1379	63.17445231	1055.513508	9.799548483	-0.232233971	TL	Prothesis	D-	G-	R-	ABX-
CI1379	63.98349843	1035.598159	10.39176117	0.359978715	TL	Prothesis	D-	G-	R-	ABX-
CI1379	66.54260885	1055.513508	10.44513197	0.413349517	TL	Prothesis	D-	G-	R-	ABX-
CI1379	67.35739288	1115.259556	9.679730994	-0.352051461	TL	Prothesis	D-	G-	R-	ABX-
CI1379	69.55501461	1175.005604	9.192421119	-0.839361336	TL	Prothesis	D-	G-	R-	ABX-
CI1379	69.60665585	1155.090255	9.333857786	-0.697924669	TL	Prothesis	D-	G-	R-	ABX-
CI1379	64.72368956	1055.513508	10.48094227	0.449159815	TL	Prothesis	D-	G-	R-	ABX-
CI1379	61.29241594	896.1907148	11.87084461	1.839062156	TL	Prothesis	D-	G-	R-	ABX-
CI1379	58.68166428	856.3600163	12.09758764	2.065805186	TL	Prothesis	D-	G-	R-	ABX-
CI1379	60.62681772	936.0214132	11.41543903	1.383656576	TL	Prothesis	D-	G-	R-	ABX-
CI1379	61.40143634	1055.513508	10.00386526	-0.027917196	TL	Prothesis	D-	G-	R-	ABX-
CI1379	60.55796273	955.9367624	10.8440429	0.812260449	TL	Prothesis	D-	G-	R-	ABX-
CI1379	64.22449089	1015.68281	9.747493565	-0.28428889	TL	Prothesis	D-	G-	R-	ABX-
CI1379	63.68512681	995.7674608	9.720457891	-0.311324563	TL	Prothesis	D-	G-	R-	ABX-
CI1379	59.0546288	1035.598159	9.299329136	-0.732453318	TL	Prothesis	D-	G-	R-	ABX-
CI1390	36.50266498	482.9038969	15.19072046	5.330229248	TL	Other	D-	G-	R-	ABX-
CI1390	58.33525451	869.2270144	10.35843371	0.4979425	TL	Other	D-	G-	R-	ABX-
CI1390	66.19899375	927.175482	11.03037148	1.169880275	TL	Other	D-	G-	R-	ABX-
CI1390	59.08656718	888.5431702	11.22345629	1.362965085	TL	Other	D-	G-	R-	ABX-
CI1390	65.39202829	907.8593261	11.28568245	1.425191243	TL	Other	D-	G-	R-	ABX-
CI1390	62.85426106	888.5431702	11.68215591	1.821664697	TL	Other	D-	G-	R-	ABX-
CI1390	58.65247542	695.3816115	15.48588754	5.625396333	TL	Other	D-	G-	R-	ABX-
CI1390	60.98432732	830.5947026	12.83034637	2.969855157	TL	Other	D-	G-	R-	ABX-
CI1390	63.97844742	927.175482	11.52381427	1.663323057	TL	Other	D-	G-	R-	ABX-
CI1390	66.29360349	985.1239496	11.23314883	1.372657616	TL	Other	D-	G-	R-	ABX-
CI1390	61.54085522	927.175482	11.14733847	1.286847261	TL	Other	D-	G-	R-	ABX-
CI1390	67.87414273	965.8077937	11.16804161	1.307550401	TL	Other	D-	G-	R-	ABX-
CI1390	68.95937213	985.1239496	10.94445717	1.083965962	TL	Other	D-	G-	R-	ABX-
CI1390	63.57774734	946.4916378	11.34367141	1.483180197	TL	Other	D-	G-	R-	ABX-
CI1390	61.45737604	869.2270144	12.42673508	2.56624387	TL	Other	D-	G-	R-	ABX-
CI1390	61.63546496	849.9108585	13.11987378	3.259382573	TL	Other	D-	G-	R-	ABX-
CI1390	63.28835283	830.5947026	13.52354633	3.663055116	TL	Other	D-	G-	R-	ABX-
CI1390	60.95650092	927.175482	11.53785284	1.677361629	TL	Other	D-	G-	R-	ABX-
CI1390	62.75965132	946.4916378	10.82890859	0.968417378	TL	Other	D-	G-	R-	ABX-
CI1390	64.59062811	1004.440105	10.58215022	0.721659013	TL	Other	D-	G-	R-	ABX-
CI1390	69.80529454	1023.756261	10.59400479	0.733513586	TL	Other	D-	G-	R-	ABX-
CI1390	64.24001554	965.8077937	11.17002531	1.3095341	TL	Other	D-	G-	R-	ABX-
CI1390	66.4772577	985.1239496	11.12056108	1.260069874	TL	Other	D-	G-	R-	ABX-
CI1390	65.95968675	1023.756261	10.33477631	0.474285099	TL	Other	D-	G-	R-	ABX-
CI1390	63.79479322	1178.285508	14.54290053	4.682409324	TL	Other	D-	G-	R-	ABX-
CI1390	65.27515743	927.175482	10.27087579	0.410384581	TL	Other	D-	G-	R-	ABX-
CI1390	61.09006762	869.2270144	12.03319992	2.172708707	TL	Other	D-	G-	R-	ABX-
CI1390	72.58793404	1294.182444	8.955961216	-0.904529993	TL	Other	D-	G-	R-	ABX-
CI1418	36.64820313	388.1000916	19.24196803	10.15719113	TL	Other	D-	G-	R-	ABX+
CI1418	36.82990666	412.3563474	18.28359526	9.198818358	TL	Other	D-	G-	R-	ABX+
CI1418	25.50837937	412.3563474	15.06754713	5.982770226	TL	Other	D-	G-	R-	ABX+
CI1418	41.23272282	436.6126031	18.3782848	9.293507904	TL	Other	D-	G-	R-	ABX+
CI1418	51.32425702	776.2001833	10.5075182	1.422741302	TL	Other	D-	G-	R-	ABX+
CI1418	52.73595363	824.7126948	10.15395092	1.069174025	TL	Other	D-	G-	R-	ABX+
CI1418	50.80011224	751.9439276	11.36741143	2.282634529	TL	Other	D-	G-	R-	ABX+
CI1418	56.13241181	848.9689505	10.35570804	1.270931144	TL	Other	D-	G-	R-	ABX+
CI1418	55.6921302	848.9689505	10.80106835	1.71629145	TL	Other	D-	G-	R-	ABX+
CI1418	55.75502757	824.7126948	12.49150334	3.406726444	TL	Other	D-	G-	R-	ABX+
CI1418	61.24806488	945.9939734	10.36405146	1.279274562	TL	Other	D-	G-	R-	ABX+
CI1418	58.92086205	897.4814619	10.79785478	1.713077883	TL	Other	D-	G-	R-	ABX+
CI1418	56.1743434	897.4814619	10.31851377	1.233736869	TL	Other	D-	G-	R-	ABX+
CI1418	55.39162052	848.9689505	11.56647494	2.481698036	TL	Other	D-	G-	R-	ABX+
CI1418	57.45325666	921.7377177	10.66944982	1.584672925	TL	Other	D-	G-	R-	ABX+
CI1418	56.70547678	848.9689505	11.86758036	2.782803456	TL	Other	D-	G-	R-	ABX+
CI1418	58.13115058	897.4814619	10.21233634	1.12755944	TL	Other	D-	G-	R-	ABX+
CI1418	53.49771071	824.7126948	11.63671417	2.551937275	TL	Other	D-	G-	R-	ABX+
CI1418	59.31921209	873.2252062	11.86864362	2.783866716	TL	Other	D-	G-	R-	ABX+
CI1418	54.51105729	654.9189047	15.12457868	6.039801777	TL	Other	D-	G-	R-	ABX+
CI1418	56.28616095	873.2252062	10.31645315	1.231676251	TL	Other	D-	G-	R-	ABX+
CI1418	54.60190905	848.9689505	10.64115965	1.55638275	TL	Other	D-	G-	R-	ABX+
CI1418	55.83190214	897.4814619	10.30509204	1.220315145	TL	Other	D-	G-	R-	ABX+
CI1418	54.09174146	873.2252062	10.89888635	1.814109449	TL	Other	D-	G-	R-	ABX+
CI1418	57.06189523	848.9689505	11.58816661	2.503389707	TL	Other	D-	G-	R-	ABX+
CI1418	57.50916544	897.4814619	10.18856649	1.103789594	TL	Other	D-	G-	R-	ABX+
CI1418	57.07587242	873.2252062	10.55194241	1.467165512	TL	Other	D-	G-	R-	ABX+
CI1418	53.48373352	848.9689505	10.8928804	1.808103497	TL	Other	D-	G-	R-	ABX+
CI1418	54.58793186	873.2252062	10.85996846	1.775191565	TL	Other	D-	G-	R-	ABX+
CI1418	52.26771762	824.7126948	10.56487681	1.480099912	TL	Other	D-	G-	R-	ABX+
CI1418	52.60317029	509.3813703	18.18604761	9.101270708	TL	Other	D-	G-	R-	ABX+
CI1418	58.55046641	921.7377177	10.41054512	1.32576822	TL	Other	D-	G-	R-	ABX+
CI1418	55.46150649	848.9689505	10.94876264	1.863985744	TL	Other	D-	G-	R-	ABX+
CI1418	54.44117132	848.9689505	10.92788366	1.843106756	TL	Other	D-	G-	R-	ABX+
CI1418	60.43039902	897.4814619	10.71029031	1.625513414	TL	Other	D-	G-	R-	ABX+
CI1418	61.02442978	945.9939734	10.9905192	1.905742303	TL	Other	D-	G-	R-	ABX+
CI1418	45.00656525	703.4314161	12.28039032	3.195613423	TL	Other	D-	G-	R-	ABX+
CI1418	54.0078783	824.7126948	11.11741464	2.032637741	TL	Other	D-	G-	R-	ABX+
CI1418	49.32551825	824.7126948	10.72736096	1.642584063	TL	Other	D-	G-	R-	ABX+
CI1418	42.19714922	582.1501375	14.533711	5.448934099	TL	Other	D-	G-	R-	ABX+
CI1418	48.87824804	751.9439276	12.55221814	3.467441241	TL	Other	D-	G-	R-	ABX+
CI1418	49.74483408	751.9439276	11.67964508	2.59486818	TL	Other	D-	G-	R-	ABX+
CI1418	46.37633028	751.9439276	11.35930988	2.274532977	TL	Other	D-	G-	R-	ABX+
CI1418	45.00656525	776.2001833	10.97278163	1.888004727	TL	Other	D-	G-	R-	ABX+
CI1418	60.05301478	945.9939734	10.24743555	1.16265865	TL	Other	D-	G-	R-	ABX+
CI1418	57.50916544	921.7377177	10.52189983	1.437122927	TL	Other	D-	G-	R-	ABX+
CI1418	56.6425794	800.456439	12.85859104	3.773814136	TL	Other	D-	G-	R-	ABX+
CI1418	64.74935202	1018.762741	10.2772132	1.192436305	TL	Other	D-	G-	R-	ABX+
CI1418	57.99836724	848.9689505	12.22704105	3.14226415	TL	Other	D-	G-	R-	ABX+
CI1418	61.49965438	945.9939734	11.13644474	2.051667836	TL	Other	D-	G-	R-	ABX+
CI1418	58.78807871	873.2252062	12.19540106	3.110624155	TL	Other	D-	G-	R-	ABX+
CI1418	61.29698506	970.2502291	10.58961886	1.504841959	TL	Other	D-	G-	R-	ABX+
CI1418	56.86621451	897.4814619	10.7223031	1.637526202	TL	Other	D-	G-	R-	ABX+
CI1418	60.12988935	970.2502291	10.05128006	0.966503165	TL	Other	D-	G-	R-	ABX+
CI1418	60.40244464	945.9939734	10.37493313	1.290156226	TL	Other	D-	G-	R-	ABX+
CI1418	61.52760877	970.2502291	10.74885056	1.664073662	TL	Other	D-	G-	R-	ABX+
CI1418	62.25442286	970.2502291	10.3258547	1.241077801	TL	Other	D-	G-	R-	ABX+
CI1418	59.45898403	970.2502291	10.52929169	1.444514788	TL	Other	D-	G-	R-	ABX+
CI1418	60.32557007	945.9939734	10.63031515	1.545538247	TL	Other	D-	G-	R-	ABX+
CI1418	61.60448334	994.5064848	10.48521993	1.400443029	TL	Other	D-	G-	R-	ABX+
CI1418	59.86432266	945.9939734	10.75808005	1.673303146	TL	Other	D-	G-	R-	ABX+
CI1418	59.92722003	921.7377177	11.23833396	2.153557057	TL	Other	D-	G-	R-	ABX+
CI1418	60.14386654	945.9939734	10.8157929	1.731015998	TL	Other	D-	G-	R-	ABX+
CI1418	60.4863078	897.4814619	11.23663166	2.151854759	TL	Other	D-	G-	R-	ABX+
CI1418	59.64767615	921.7377177	10.62037262	1.535595724	TL	Other	D-	G-	R-	ABX+
CI1418	51.91129917	848.9689505	11.30412588	2.219348977	TL	Other	D-	G-	R-	ABX+
CI1418	58.75313572	921.7377177	10.65303283	1.568255931	TL	Other	D-	G-	R-	ABX+
CI1418	58.24296814	921.7377177	10.95434929	1.869572393	TL	Other	D-	G-	R-	ABX+
CI1418	51.04471313	897.4814619	9.529761821	0.444984922	TL	Other	D-	G-	R-	ABX+
CI1418	55.32173455	848.9689505	12.14846055	3.063683645	TL	Other	D-	G-	R-	ABX+
CI1418	56.60763642	897.4814619	10.85971774	1.774940838	TL	Other	D-	G-	R-	ABX+
CI1418	60.46534201	921.7377177	11.02828406	1.943507159	TL	Other	D-	G-	R-	ABX+
CI1418	57.52314264	897.4814619	11.22541372	2.140636822	TL	Other	D-	G-	R-	ABX+
CI1418	61.08732715	897.4814619	10.28082756	1.196050657	TL	Other	D-	G-	R-	ABX+
CI1418	60.76585168	921.7377177	10.78932877	1.704551873	TL	Other	D-	G-	R-	ABX+
CI1418	47.01928121	727.6876718	12.73204722	3.647270317	TL	Other	D-	G-	R-	ABX+
CI1418	52.19783165	800.456439	12.28206101	3.197284109	TL	Other	D-	G-	R-	ABX+
CI1418	56.72644257	921.7377177	9.941856229	0.857079329	TL	Other	D-	G-	R-	ABX+
CI1418	59.20739453	921.7377177	10.40953104	1.324754145	TL	Other	D-	G-	R-	ABX+
CI1418	57.15973559	897.4814619	11.01406615	1.929289246	TL	Other	D-	G-	R-	ABX+
CI1418	52.8058396	848.9689505	11.87943978	2.794662884	TL	Other	D-	G-	R-	ABX+
CI1418	51.16351928	751.9439276	12.63885357	3.554076673	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	45.16031439	751.9439276	11.73066342	2.645886519	TL	Other	D-	G-	R-	ABX+
CI1418	62.95328257	1018.762741	9.887512619	0.80273572	TL	Other	D-	G-	R-	ABX+
CI1418	58.90688486	970.2502291	10.74738565	1.662608754	TL	Other	D-	G-	R-	ABX+
CI1418	60.57715956	1018.762741	10.18734199	1.102565087	TL	Other	D-	G-	R-	ABX+
CI1418	58.72518133	945.9939734	10.98273002	1.897953118	TL	Other	D-	G-	R-	ABX+
CI1418	58.76711292	873.2252062	11.57000995	2.485233051	TL	Other	D-	G-	R-	ABX+
CI1418	52.25374043	873.2252062	10.89914141	1.814364513	TL	Other	D-	G-	R-	ABX+
CI1418	58.71819274	897.4814619	11.54003575	2.455258847	TL	Other	D-	G-	R-	ABX+
CI1418	62.96725977	994.5064848	10.96839219	1.883615295	TL	Other	D-	G-	R-	ABX+
CI1418	58.04029882	945.9939734	10.71409356	1.629316659	TL	Other	D-	G-	R-	ABX+
CI1418	59.66165334	994.5064848	10.35313502	1.268358121	TL	Other	D-	G-	R-	ABX+
CI1418	63.90373178	970.2502291	11.43969237	2.354915468	TL	Other	D-	G-	R-	ABX+
CI1418	52.58220449	824.7126948	11.75013916	2.665362256	TL	Other	D-	G-	R-	ABX+
CI1418	56.4049671	873.2252062	11.60996742	2.525190516	TL	Other	D-	G-	R-	ABX+
CI1418	56.24422937	873.2252062	12.00862082	2.923843918	TL	Other	D-	G-	R-	ABX+
CI1418	56.74041976	873.2252062	11.36616336	2.281386463	TL	Other	D-	G-	R-	ABX+
CI1418	56.27917235	897.4814619	11.14632812	2.061551219	TL	Other	D-	G-	R-	ABX+
CI1418	22.5522028	0	36.52847237	27.44369547	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	51.69465266	582.1501375	16.70328696	7.618510065	TL	Other	D-	G-	R-	ABX+
CI1418	43.61583443	679.1751604	11.84784175	2.763064847	TL	Other	D-	G-	R-	ABX+
CI1418	49.62602793	800.456439	11.60820734	2.523430443	TL	Other	D-	G-	R-	ABX+
CI1418	46.93541805	703.4314161	12.8483046	3.763527698	TL	Other	D-	G-	R-	ABX+
CI1418	46.82360049	776.2001833	11.40214632	2.31736942	TL	Other	D-	G-	R-	ABX+
CI1418	44.58026083	485.1251146	17.57073423	8.485957334	TL	Other	D-	G-	R-	ABX+
CI1418	48.70353311	727.6876718	13.43962027	4.354843372	TL	Other	D-	G-	R-	ABX+
CI1418	55.05616786	848.9689505	11.90753326	2.822756359	TL	Other	D-	G-	R-	ABX+
CI1418	48.38205764	776.2001833	11.94350431	2.858727411	TL	Other	D-	G-	R-	ABX+
CI1418	47.9976848	776.2001833	11.05795676	1.973179858	TL	Other	D-	G-	R-	ABX+
CI1418	50.67431749	800.456439	11.25695955	2.172182647	TL	Other	D-	G-	R-	ABX+
CI1418	51.98817374	727.6876718	13.04138733	3.95661043	TL	Other	D-	G-	R-	ABX+
CI1418	49.40239282	824.7126948	11.06743722	1.982660316	TL	Other	D-	G-	R-	ABX+
CI1418	53.12032647	848.9689505	11.09937907	2.014602174	TL	Other	D-	G-	R-	ABX+
CI1418	46.59996539	703.4314161	12.90130179	3.816524891	TL	Other	D-	G-	R-	ABX+
CI1418	56.43991009	848.9689505	11.70718347	2.622406567	TL	Other	D-	G-	R-	ABX+
CI1418	63.99458354	994.5064848	10.6504001	1.565623196	TL	Other	D-	G-	R-	ABX+
CI1418	59.13750856	873.2252062	12.98903494	3.904258042	TL	Other	D-	G-	R-	ABX+
CI1418	59.15148576	897.4814619	11.20595625	2.121179347	TL	Other	D-	G-	R-	ABX+
CI1418	55.74105038	897.4814619	10.42072639	1.335949489	TL	Other	D-	G-	R-	ABX+
CI1418	59.94119723	897.4814619	11.23934713	2.154570231	TL	Other	D-	G-	R-	ABX+
CI1418	56.68451098	897.4814619	10.42130609	1.336529188	TL	Other	D-	G-	R-	ABX+
CI1418	56.50280746	873.2252062	10.30833399	1.223557094	TL	Other	D-	G-	R-	ABX+
CI1418	61.10130434	921.7377177	10.84557707	1.760800173	TL	Other	D-	G-	R-	ABX+
CI1418	7.324049749	72.76876718	31.40446597	22.31968908	TL	Other	D-	G-	R-	ABX+
CI1418	27.81461641	388.1000916	16.99117597	7.906399066	TL	Other	D-	G-	R-	ABX+
CI1418	50.70926047	727.6876718	12.39260111	3.307824213	TL	Other	D-	G-	R-	ABX+
CI1418	49.76579987	776.2001833	10.50522591	1.420449006	TL	Other	D-	G-	R-	ABX+
CI1418	30.67994122	460.8688588	14.19674571	5.111968812	TL	Other	D-	G-	R-	ABX+
CI1418	43.09867824	727.6876718	11.0050614	1.920284504	TL	Other	D-	G-	R-	ABX+
CI1418	47.9976848	776.2001833	10.52247821	1.43770131	TL	Other	D-	G-	R-	ABX+
CI1418	46.42525046	727.6876718	11.45640228	2.37162538	TL	Other	D-	G-	R-	ABX+
CI1418	52.98754313	776.2001833	11.00802959	1.923252689	TL	Other	D-	G-	R-	ABX+
CI1418	49.18574631	800.456439	11.22241835	2.13764145	TL	Other	D-	G-	R-	ABX+
CI1418	53.50469931	873.2252062	10.40718134	1.322404441	TL	Other	D-	G-	R-	ABX+
CI1418	51.42908597	776.2001833	11.62094673	2.536169833	TL	Other	D-	G-	R-	ABX+
CI1418	37.27717687	776.2001833	10.47479321	1.390016315	TL	Other	D-	G-	R-	ABX+
CI1418	35.64184515	485.1251146	15.87415954	6.789382644	TL	Other	D-	G-	R-	ABX+
CI1418	45.39093809	703.4314161	12.11204214	3.027265237	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	39.51352794	654.9189047	11.56848491	2.483708009	TL	Other	D-	G-	R-	ABX+
CI1418	43.29435896	703.4314161	11.85908749	2.774310592	TL	Other	D-	G-	R-	ABX+
CI1418	48.15842254	654.9189047	14.13808547	5.053308575	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	54.23151341	897.4814619	10.76740296	1.682626065	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	46.60695398	679.1751604	13.70396066	4.619183765	TL	Other	D-	G-	R-	ABX+
CI1418	57.46723386	897.4814619	10.61987276	1.535095857	TL	Other	D-	G-	R-	ABX+
CI1418	47.38268826	776.2001833	10.95826652	1.873489621	TL	Other	D-	G-	R-	ABX+
CI1418	56.72644257	897.4814619	10.59977582	1.514998922	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	38.32546643	679.1751604	12.82303921	3.738262307	TL	Other	D-	G-	R-	ABX+
CI1418	49.14381473	630.6626489	14.73374768	5.648970779	TL	Other	D-	G-	R-	ABX+
CI1418	49.89858321	848.9689505	10.8497965	1.7650196	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	52.20482025	873.2252062	10.95922093	1.87444403	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	49.25563228	873.2252062	11.64475222	2.559975324	TL	Other	D-	G-	R-	ABX+
CI1418	54.69974941	824.7126948	11.99344751	2.908670612	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	56.93610048	897.4814619	11.11231705	2.027540151	TL	Other	D-	G-	R-	ABX+
CI1418	58.88591907	921.7377177	11.55250182	2.467724921	TL	Other	D-	G-	R-	ABX+
CI1418	55.6921302	873.2252062	11.4776066	2.392829702	TL	Other	D-	G-	R-	ABX+
CI1418	59.55682439	897.4814619	11.36983263	2.285055731	TL	Other	D-	G-	R-	ABX+
CI1418	48.60569275	751.9439276	12.47688191	3.392105009	TL	Other	D-	G-	R-	ABX+
CI1418	42.32993257	485.1251146	17.24476589	8.159988992	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	52.30964921	751.9439276	12.69887068	3.614093776	TL	Other	D-	G-	R-	ABX+
CI1418	59.5218814	897.4814619	11.26130645	2.176529547	TL	Other	D-	G-	R-	ABX+
CI1418	60.4932964	873.2252062	12.04991301	2.96513611	TL	Other	D-	G-	R-	ABX+
CI1418	52.95260014	679.1751604	14.58570415	5.50092725	TL	Other	D-	G-	R-	ABX+
CI1418	53.19021244	800.456439	11.13078181	2.046004908	TL	Other	D-	G-	R-	ABX+
CI1418	54.51804589	824.7126948	11.02079396	1.936017059	TL	Other	D-	G-	R-	ABX+
CI1418	55.64321002	751.9439276	13.13920878	4.054431885	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX+
CI1418	69.32688312	994.5064848	10.83444694	1.749670043	TL	Other	D-	G-	R-	ABX+
CI1424	59.60014559	0	36.19651326	27.36424164	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	55.08357632	0	29.202976	20.37070438	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	58.51879043	568.6672005	17.85175448	9.019482859	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	57.77058005	227.4668802	23.27151156	14.43923994	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	58.22933678	985.6898143	8.481262044	-0.351009576	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	52.10165756	871.9563741	10.72739859	1.895126973	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	56.24139093	928.8230942	9.956112764	1.123841144	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	59.5400703	1004.645388	8.317698518	-0.514573102	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	49.93894724	834.0452274	10.70616972	1.873898099	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	52.86625211	739.2673607	13.72004641	4.88777479	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	56.54176737	720.3117873	14.52954531	5.697273688	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	51.1240688	701.356214	14.08655228	5.254280662	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	54.55382152	815.0896541	12.52828604	3.696014419	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	54.86512074	796.1340807	12.92295931	4.090687692	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	55.60786973	928.8230942	9.876126096	1.043854476	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	57.61766113	966.7342409	9.334175284	0.501903664	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	50.19017117	871.9563741	9.805627412	0.973355791	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	53.86568642	947.7786676	9.592404195	0.760132575	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	57.97811285	1004.645388	9.039065176	0.206793556	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	61.18940999	1004.645388	9.5384728	0.706201179	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	57.45381944	947.7786676	9.684241056	0.851969436	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	59.50184057	1004.645388	9.064131796	0.231860175	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	53.71276751	928.8230942	9.49124378	0.65897216	TL	Cardiovascular	D-	G+	R-	ABX+
CI1424	56.5253832	815.0896541	11.95052006	3.118248436	TL	Cardiovascular	D-	G+	R-	ABX+
